"odkaz";"nazev";"vyucujici";"predmet";"tyden";"keywords";"typ";"kod";"poznamky";"origolink";"nahrazeno"
"https://web.microsoftstream.com/video/1bd724c9-5de3-4d8b-8316-7945ea1e9774";"Následné reakce";"Jan Heyda";"Fyzikální chemie B+";5;"následné reakce,meziprodukt,maximální koncentrace meziproduktu";"cvičení";"B403019";;"https://web.microsoftstream.com/video/1047788b-6bc6-4edd-a8a4-ce70a6e02d99?channelId=1c1df45c-a199-4830-b1ed-c318102f22f7";1
"https://web.microsoftstream.com/video/777c6737-2ed7-4790-8f6a-66ed33856e9c";"Clausiova–Clapeyronova rovnice";"Jan Heyda";"Fyzikální chemie B+";6;"vliv tlaku na teplotu tání,tání ledu";"cvičení";"B403019";;"https://web.microsoftstream.com/video/b0221b17-85e6-48d9-b5e0-b296bd2061fc?channelId=1c1df45c-a199-4830-b1ed-c318102f22f7";1
"https://web.microsoftstream.com/video/259c6486-1880-4c4a-82bc-cbcc04ad482d";"Clausiova–Clapeyronova rovnice";"Jan Heyda";"Fyzikální chemie B+";6;"tlak nasycených par,trojný bod,posun podél fázové křivky";"cvičení";"B403019";;"https://web.microsoftstream.com/video/f841048f-933d-470a-bc89-5e5d6bbfde6f?channelId=1c1df45c-a199-4830-b1ed-c318102f22f7";1
"https://web.microsoftstream.com/video/3dd232b2-ab14-465e-9c70-53ca898062d3";"Clausiova–Clapeyronova rovnice";"Jan Heyda";"Fyzikální chemie B+";6;"výpočet tlaku nasycených par z výparné entalpie,Antoineova rovnice";"cvičení";"B403019";;"https://web.microsoftstream.com/video/016cb4be-2a12-44e8-9a71-6857ca1a5d8d?channelId=1c1df45c-a199-4830-b1ed-c318102f22f7";1
"https://web.microsoftstream.com/video/e6c2dabb-410b-401b-a17e-30e148d6278f";"Fázová rovnováha směsí – Henryho zákon";"Jan Heyda";"Fyzikální chemie B+";8;"Henryho zákon,koncentace CO2 ve vodě";"cvičení";"B403019";;"https://web.microsoftstream.com/video/e7dece48-5366-46b1-be7e-0bb1fbd601d2?channelId=1c1df45c-a199-4830-b1ed-c318102f22f7";1
"https://web.microsoftstream.com/video/1f027a58-e788-4fcb-b33a-224103db9b71";"Titrace – rovnováha kapalina-kapalina";"Jan Heyda";"Fyzikální chemie B+";8;"titrace,LLE,rovnováha kapalina-kapalina";"cvičení";"B403019";;"https://web.microsoftstream.com/video/5ad00929-c121-44f7-ac7f-49133b017e76?channelId=1c1df45c-a199-4830-b1ed-c318102f22f7";1
"https://web.microsoftstream.com/video/869d2242-f33e-4dd3-b254-42cdbabacd75";"Extrakce";"Jan Heyda";"Fyzikální chemie B+";8;"extrakce fenolu z vody butylacetátem";"cvičení";"B403019";;"https://web.microsoftstream.com/video/63065201-98f8-4f36-b9f7-546e416adef8?channelId=1c1df45c-a199-4830-b1ed-c318102f22f7";1
"https://web.microsoftstream.com/video/318f0787-1e41-4ec3-8496-351ff875b773";"Kryoskopie";"Jan Heyda";"Fyzikální chemie B+";8;"kryoskopie";"cvičení";"B403019";;"https://web.microsoftstream.com/video/93e863bc-9d53-4de7-a0ad-d5983ae93f0c?channelId=1c1df45c-a199-4830-b1ed-c318102f22f7";1
"https://web.microsoftstream.com/video/e552ebf6-52c2-4fb3-8109-0f36f155f9b0";"Rozestírání vs. Kapka";"Ctirad Červinka";"Fyzikální chemie B+";9;"povrchové napětí,mezifázové napětí,rozestírání,kapky";"cvičení";"B403019";;"https://web.microsoftstream.com/video/0fbf4676-a775-4e40-9f5b-315141e5bdaa?channelId=1c1df45c-a199-4830-b1ed-c318102f22f7";1
"https://web.microsoftstream.com/video/c290afd2-9a21-4a11-8bb6-bfe41b5fbe26";"Kapilární elevace";"Ctirad Červinka";"Fyzikální chemie B+";9;"kapilární elevace,povrchové napětí,zakřivený povrch,hydrostatický tlak,Laplaceova–Youngova rovnice";"cvičení";"B403019";;"https://web.microsoftstream.com/video/3d5d750e-c226-49e7-ba8c-41559a459889?channelId=1c1df45c-a199-4830-b1ed-c318102f22f7";1
"https://web.microsoftstream.com/video/9b12b0c3-395d-495d-b778-3290ba854aac";"Optimální výška kaluže";"Ctirad Červinka";"Fyzikální chemie B+";9;"povrchové napětí,povrchová energie,potenciální energie";"cvičení";"B403019";;"https://web.microsoftstream.com/video/72c13b16-6c61-48d0-9a01-9aaff94ae84b?channelId=1c1df45c-a199-4830-b1ed-c318102f22f7";1
"https://web.microsoftstream.com/video/f1fc0bf4-57be-4ae0-ab0a-cd9cfbead9d4";"Přetlak v bublině";"Ctirad Červinka";"Fyzikální chemie B+";9;"povrchové napětí,zakřivený povrch,hydrostatický tlak,Laplaceova–Youngova rovnice,přetlak";"cvičení";"B403019";;"https://web.microsoftstream.com/video/c75e4f14-d6bd-4954-9a11-db8336e0bed9?channelId=1c1df45c-a199-4830-b1ed-c318102f22f7";1
"https://web.microsoftstream.com/video/4fc2ef3b-4e27-4cef-be91-fce086e887fb";"Kelvinova rovnice";"Ctirad Červinka";"Fyzikální chemie B+";9;"Kelvinova rovnice,tlak nasycených par,zakřivený povrch,změna těkavosti";"cvičení";"B403019";;"https://web.microsoftstream.com/video/1c2df51c-912d-41b3-8018-af37efede0cb?channelId=1c1df45c-a199-4830-b1ed-c318102f22f7";1
"https://web.microsoftstream.com/video/5161ffc1-c901-45f1-b046-a5938b646c16";"Nukleace při kondenzaci";"Ctirad Červinka";"Fyzikální chemie B+";9;"kondenzace páry,homogenní nukleace,heterogenní nukleace,bariéra nukleace,povrchová energie,Kelvinova rovnice,tlak nasycených par";"cvičení";"B403019";;"https://web.microsoftstream.com/video/2e00bdd9-ee26-4522-868a-efe2d25d9307?channelId=1c1df45c-a199-4830-b1ed-c318102f22f7";1
"https://web.microsoftstream.com/video/8fa009eb-69fa-4d31-854c-8fb6843bc0d9";"Tvorba bublin";"Ctirad Červinka";"Fyzikální chemie B+";9;"povrch bubliny,surfaktant,plocha molekuly";"cvičení";"B403019";;"https://web.microsoftstream.com/video/3e41257f-8fb7-44b9-807f-9b4af862b2fd?channelId=1c1df45c-a199-4830-b1ed-c318102f22f7";1
"https://web.microsoftstream.com/video/56aef0f1-6b8e-4993-b83e-85066d92c42a";"Thermodynamics of mixtures";"Michal Fulem";"Physical Chemistry I";8;"ideal mixture,excess and mixing thermodynamic properties,partial molar quantities,chemical potential,fugacity,activity,standard states";"přednáška";"S403011";;"https://web.microsoftstream.com/video/39db2750-9023-41a1-847a-516748cd6c07";1
"https://web.microsoftstream.com/video/3977fe20-349e-4ecf-b250-8aaf0ae3bea0";"Phase Equilibria I";"Michal Fulem";"Physical Chemistry I";9;"intensive criteria of equilibrium in multicomponent systems,Gibbs phase rule,vapor-liquid equilibrium in multicomponent systems,phase diagrams,Raoult’s law";"přednáška";"S403011";;"https://web.microsoftstream.com/video/e4bfcbeb-f47e-4a80-bcb9-642932d37b25";1
"https://web.microsoftstream.com/video/61e8f012-6273-4dbf-abea-f1be86d71365";"Phase Equilibria II";"Michal Fulem";"Physical Chemistry I";10;"solubility of gases in liquids,liquid-liquid equlibrium,solid-liquid equilibrium";"přednáška";"S403011";;"https://web.microsoftstream.com/video/65289da3-8cee-4c4a-8ece-8a35496b99dc";1
"https://web.microsoftstream.com/video/1b30f15e-06e5-44f4-bb91-e532a596ef45";"Chemical Equilibrium";"Michal Fulem";"Physical Chemistry I";11;"material balance of chemical reactions,equilibrium condition,reaction Gibbs energy,equibrium constant,equilibrium composition,chemical reactions in gaseous phase,response of chemical equilibrium to conditions,equilibria in electrolyte systems";"přednáška";"S403011";;"https://web.microsoftstream.com/video/dc4c2441-3e67-4a4e-9d7a-4696b0135531";1
"https://web.microsoftstream.com/video/3e961180-9d0f-4e72-a64b-173c80e6c58d";"Introduction to Electrochemistry";"Michal Fulem";"Physical Chemistry I";12;"electrolysis,Faraday’s law of electrolysis,galvanic cells,Nernst equation";"přednáška";"S403011";;"https://web.microsoftstream.com/video/b8ee5171-d576-4a5a-b3e3-acb281e6ccdc";1
"https://web.microsoftstream.com/video/d5e5f3f8-b17f-4a27-8735-bef846c02219";"Introduction to kinetics";"Květoslav Růžička";"Physical Chemistry I";13;"basic terms of chemical kinetics,reaction rate,integration of rate equations";"přednáška";"S403011";;"https://web.microsoftstream.com/video/d5e5f3f8-b17f-4a27-8735-bef846c02219";0
"https://web.microsoftstream.com/video/0eb6a0f2-b4da-4f8c-a08c-30b5b627bbc2";"Diferenciální počet funkcí více proměnných";"Alexandr Malijevský";"Matematické metody pro fyzikální chemii";3;"Taylorův rozvoj,Eulerova věta,homogenní funcke,proměnná";"přednáška";"M403016";;"https://web.microsoftstream.com/video/e5d7f533-50e8-459a-8b4d-3e288dedc824";1
"https://web.microsoftstream.com/video/36938fb5-7021-4f38-a3e7-f1fa496bde35";"Křivky, plochy a transformace souřadnic";"Alexandr Malijevský";"Matematické metody pro fyzikální chemii";4;"křivka,délka křivky,plocha,transformace souřadnic,obsah plochy,cylindrický souřadnicový systém";"přednáška";"M403016";;"https://web.microsoftstream.com/video/575214f3-54b2-4540-8f8e-59ce1f769057";1
"https://web.microsoftstream.com/video/37ed4ede-6e2f-4e37-a6e7-64f23507211b";"Obyčejné diferenciální rovnice";"Alexandr Malijevský";"Matematické metody pro fyzikální chemii";5;"obyčejné diferenciální rovnice,metoda variace konstanty,speciální rovnice";"přednáška";"M403016";;"https://web.microsoftstream.com/video/edcc2e6e-e949-4210-a663-935158e54f48";1
"https://web.microsoftstream.com/video/b59137bc-cdf0-4953-952c-a654c09a4711";"Funkce komplexní proměnné";"Alexandr Malijevský";"Matematické metody pro fyzikální chemii";6;"funkce komplexní proměnné,komplexní proměnná,Laurentův rozvoj,Cauchyova věta";"přednáška";"M403016";;"https://web.microsoftstream.com/video/64757b83-dc7c-4530-bf3d-4513195747d8";1
"https://web.microsoftstream.com/video/5ee680be-1ff1-4636-b1f6-1f16de401ef3";"Variační princip";"Alexandr Malijevský";"Matematické metody pro fyzikální chemii";7;"variační princip,Eulerova–Langrangeova rovnice,Langrangeova rovnice 2. druhu";"přednáška";"M403016";;"https://web.microsoftstream.com/video/07d4e9c3-7a07-4551-b12b-cea08c825ce5";1
"https://web.microsoftstream.com/video/93a87db7-a16a-4d11-a39e-23f9b3f0bc0f";"Lineární algebra 1.1";"Jiří Kolafa";"Matematické metody pro fyzikální chemii";8;"vektor,lineární závislost,skalární součin,Schwartzova nerovnost,Hilbertův prostor,báze,Gramova–Schmidtova ortogonalizace";"přednáška";"M403016";"http://old.vscht.cz/fch/cz/pomucky/kolafa/N403045.html http://old.vscht.cz/fch/en/tools/kolafa/mmpc1.pdf";"https://web.microsoftstream.com/video/7b5c2b96-b44b-445f-87f5-b6d7e94baebf";1
"https://web.microsoftstream.com/video/5e3a1ffd-5a39-489b-bfe6-5c7bd199c0f0";"Lineární algebra 1.2";"Jiří Kolafa";"Matematické metody pro fyzikální chemii";8;"lineární forma,kovektor,matice,determinant,ortogonální matice,unitární matice";"přednáška";"M403016";"http://old.vscht.cz/fch/cz/pomucky/kolafa/N403045.html http://old.vscht.cz/fch/en/tools/kolafa/mmpc1.pdf";"https://web.microsoftstream.com/video/f4df36ea-24f7-4529-a02c-79579fcbd976";1
"https://web.microsoftstream.com/video/a936a505-72ac-467d-8e54-8ac55d8270e3";"Lineární algebra 2.1";"Jiří Kolafa";"Matematické metody pro fyzikální chemii";9;"vlastní hodnota,vlastní vektor,braket,bra-ket,spektrální teorém,kompaktní operátor,diagonalizace,kvadratická forma,signatura";"přednáška";"M403016";"http://old.vscht.cz/fch/cz/pomucky/kolafa/N403045.html http://old.vscht.cz/fch/en/tools/kolafa/mmpc2.pdf";"https://web.microsoftstream.com/video/54c3a06e-1c9f-4af3-a90e-f230eaba6538";1
"https://web.microsoftstream.com/video/13ba0df8-c90f-4dc8-822f-b3142d974bec";"Lineární algebra 2.2";"Jiří Kolafa";"Matematické metody pro fyzikální chemii";9;"fundamentální vibrace,homogenní diferenciální rovnice";"přednáška";"M403016";"http://old.vscht.cz/fch/cz/pomucky/kolafa/N403045.html http://old.vscht.cz/fch/en/tools/kolafa/mmpc2.pdf";"https://web.microsoftstream.com/video/66cda8ff-a779-4c55-9e4d-8150241dfb62";1
"https://web.microsoftstream.com/video/9d242a6c-8f20-4f6f-9478-21855c5863b8";"Aproximace funkcí: Taylor, Padé, řetězový zlomek";"Jiří Kolafa";"Matematické metody pro fyzikální chemii";10;"Taylorův rozvoj,Padé,řetězový zlomek,Thielova věta";"přednáška";"M403016";"http://old.vscht.cz/fch/cz/pomucky/kolafa/N403045.html http://old.vscht.cz/fch/cz/pomucky/kolafa/mmfch3.pdf";"https://web.microsoftstream.com/video/0a15751c-07ba-40a0-b0f8-9dc75e60b26b";1
"https://web.microsoftstream.com/video/88399159-2f0e-4166-9188-034a98cda19b";"Aproximace orthogonálními polynomy, interpolace, splajny";"Jiří Kolafa";"Matematické metody pro fyzikální chemii";10;"aproximace ortogonálními funkcemi,Fourierova řada,Chebyshevův polynom,Čebyševův polynom,Chebyshevova aproximace,Čebyševova aproximace,interpolace,Lagrangeův polynom,spliny,splajny";"přednáška";"M403016";"http://old.vscht.cz/fch/cz/pomucky/kolafa/N403045.html http://old.vscht.cz/fch/cz/pomucky/kolafa/mmfch3.pdf";"https://web.microsoftstream.com/video/38f1c319-686e-4b70-85cc-a40de3a6f12f";1
"https://web.microsoftstream.com/video/d5587fdd-ba4e-4986-878d-af7bdaf09076";"Numerická derivace a kvadratura";"Jiří Kolafa";"Matematické metody pro fyzikální chemii";11;"kvadratura,obdélníkové pravidlo,lichoběžníkové pravidlo,Simposnovo pravidlo,Gaussova kvadratura,Richardsonova extrapolace";"přednáška";"M403016";"http://old.vscht.cz/fch/cz/pomucky/kolafa/N403045.html http://old.vscht.cz/fch/cz/pomucky/kolafa/mmfch4.pdf";"https://web.microsoftstream.com/video/14d6f83d-a98f-4aa0-913d-87a5be706955";1
"https://web.microsoftstream.com/video/176b6b42-ad2d-435d-9755-f2313d86ab1d";"Numerické řešení obyčejných diferenciálních rovnic";"Jiří Kolafa";"Matematické metody pro fyzikální chemii";11;"počáteční úloha,Runge–Kutta,prediktor-korektor,Eulerova metoda,Milneova metoda,stabilita,charakteristický polynom";"přednáška";"M403016";"http://old.vscht.cz/fch/cz/pomucky/kolafa/N403045.html http://old.vscht.cz/fch/cz/pomucky/kolafa/mmfch4.pdf";"https://web.microsoftstream.com/video/323f5bde-4825-49d5-9728-d634b51a6900";1
"https://web.microsoftstream.com/video/56eca108-2c43-41d2-af9c-9fda07c2aa8a";"Matematická statistika 1";"Jiří Kolafa";"Matematické metody pro fyzikální chemii";12;"náhodná proměnná,distribuční funkce,rozdělení pravděpodobnosti,funkce náhodné veličiny,Giniho koeficient,střední hodnota,variance,kovariance,centrální limitní věta,Gaussovo rozdělení,normální rozdělení,Čebyševova nerovnost,Chebyshevova nerovnost";"přednáška";"M403016";"http://old.vscht.cz/fch/cz/pomucky/kolafa/N403045.html http://old.vscht.cz/fch/cz/pomucky/kolafa/mmfch5.pdf";"https://web.microsoftstream.com/video/8e9af57e-f1c5-4fa6-b633-a87a03d5f9de";1
"https://web.microsoftstream.com/video/e33649db-baa8-4ac2-8114-b976e01e1922";"Matematická statistika 2";"Jiří Kolafa";"Matematické metody pro fyzikální chemii";12;"metrologie,chyba,nejistota,odhad,statistika,vzorek,výběr,nestranný odhad,aritmetický průměr,směrodatná odchylka,standardní odchylka,hladina významnosti,interval spolehlivosti,nulová hypotéza,alternativní hypotéza,Studentovo t-rozdělení,Studentův test";"přednáška";"M403016";"http://old.vscht.cz/fch/cz/pomucky/kolafa/N403045.html http://old.vscht.cz/fch/cz/pomucky/kolafa/mmfch5.pdf";"https://web.microsoftstream.com/video/e82fe247-143b-4d03-8306-8cec288f9cc8";1
"https://web.microsoftstream.com/video/f4e76f79-05ab-4ae5-b6d4-bb395957cd24";"Vážený průměr a chyby";"Jiří Kolafa";"Matematické metody pro fyzikální chemii";13;"průměr,vážený průměr,zákon šíření chyb";"přednáška";"M403016";"http://old.vscht.cz/fch/cz/pomucky/kolafa/N403045.html http://old.vscht.cz/fch/cz/pomucky/kolafa/mmfch6.pdf";"https://web.microsoftstream.com/video/1591f046-69a4-4c92-8047-e7da70623f24";1
"https://web.microsoftstream.com/video/f2cbab74-5a60-454a-b3eb-69f9f2f5ee70";"Metoda nejmenších čtverců";"Jiří Kolafa";"Matematické metody pro fyzikální chemii";13;"kovarianční matice,varianční-kovarianční matice,Gauss–Markov,BLUE,minimalizace funkce více proměnných,amoeba,améba,Marquardt,steepest descent,největší spád,konjugované gradienty,fitování,korelace,excel,LibreOffice,LINEST,opičí hmat";"přednáška";"M403016";"http://old.vscht.cz/fch/cz/pomucky/kolafa/N403045.html http://old.vscht.cz/fch/cz/pomucky/kolafa/mmfch6.pdf";"https://web.microsoftstream.com/video/44a9bd01-c58a-4820-a2ed-503d11266d14";1
"https://web.microsoftstream.com/video/d475faa9-3235-4314-9828-bf267a37582e";"Částice a vlny";"Petr Slavíček";"Teoretická chemie";1;"částice,vlna,vlnově-částicový dualismus,elektrodynamika,klasická mechanika";"přednáška";"N403007";;"https://web.microsoftstream.com/video/d475faa9-3235-4314-9828-bf267a37582e";
"https://web.microsoftstream.com/video/ef1360c7-564d-4f48-917e-622f3448d65e";"Experimenty vedoucí ke kvantové mechanice";"Petr Slavíček";"Teoretická chemie";1;"kvantová mechanika,experiment,QM,kvantování,dualismus,černé teleso,fotoelektrický jev,foton";"přednáška";"N403007";;"https://web.microsoftstream.com/video/ef1360c7-564d-4f48-917e-622f3448d65e";
"https://web.microsoftstream.com/video/9395dffe-7a34-4500-a4d9-2e0edb5ff21f";"Spektrum atomu vodíku";"Petr Slavíček";"Teoretická chemie";1;"vodík,spektrum";"přednáška";"N403007";;"https://web.microsoftstream.com/video/9395dffe-7a34-4500-a4d9-2e0edb5ff21f";
"https://web.microsoftstream.com/video/13f42746-e718-4128-b88a-b4c05b6df49c";"Schrödingerova rovnice";"Petr Slavíček";"Teoretická chemie";1;"Schrödingerova rovnice";"přednáška";"N403007";;"https://web.microsoftstream.com/video/13f42746-e718-4128-b88a-b4c05b6df49c";
"https://web.microsoftstream.com/video/21732783-c588-4756-ba92-1ab5aac8ab19";"Opakování, relace neurčitosti a srovnání CM s QM";"Petr Slavíček";"Teoretická chemie";2;"relace neurčitosti,QM,kvantová mechanika,fotoelektrický jev,klasická mechanika";"přednáška";"N403007";;"https://web.microsoftstream.com/video/21732783-c588-4756-ba92-1ab5aac8ab19";
"https://web.microsoftstream.com/video/e1af9d02-7600-48d9-b0d4-bc8d4a9990b1";"Operátory: jazyk kvantové mechaniky";"Petr Slavíček";"Teoretická chemie";2;"operátor,lineární operátor,Hermitovský operátor";"přednáška";"N403007";;"https://web.microsoftstream.com/video/e1af9d02-7600-48d9-b0d4-bc8d4a9990b1";
"https://web.microsoftstream.com/video/176127cb-4617-4105-91da-45650fbb45b5";"Postuláty kvantové mechaniky";"Petr Slavíček";"Teoretická chemie";2;"kvantová mechanika,QM,vlnová funkce,dynamická veličina,kvantově-mechanický operátor,operátor";"přednáška";"N403007";;"https://web.microsoftstream.com/video/176127cb-4617-4105-91da-45650fbb45b5";
"https://web.microsoftstream.com/video/427876c6-f7ea-4a56-8ebe-ef511f1a4764";"Schrödingerova rovnice ve 3D a pro více částic";"Petr Slavíček";"Teoretická chemie";2;"Schrödingerova rovnice,vlnová funkce";"přednáška";"N403007";;"https://web.microsoftstream.com/video/427876c6-f7ea-4a56-8ebe-ef511f1a4764";
"https://web.microsoftstream.com/video/9cf43eac-5858-4304-ad34-c2174be09d73";"Částice v potenciálové jámě";"Petr Slavíček";"Teoretická chemie";3;"částice,potenciálová jáma,normalizační faktor,vlnová funkce,energetická hladina,uzlové body,Schrödingerova rovnice,princip korespondence";"přednáška";"N403007";;"https://web.microsoftstream.com/video/9cf43eac-5858-4304-ad34-c2174be09d73";
"https://web.microsoftstream.com/video/282bdccb-a692-4439-a4a6-3f4f473d0f99";"Metoda FEMO";"Petr Slavíček";"Teoretická chemie";3;"FEMO,molekulové orbitaly,volné elektrony,vlnová funkce,energetická hladina,lambda";"přednáška";"N403007";;"https://web.microsoftstream.com/video/282bdccb-a692-4439-a4a6-3f4f473d0f99";
